task_id	process	realtime	%cpu	rss	rchar	wchar	read_bytes	write_bytes	workdir	name
119	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT	1000	193.7	36028416	4985036	5577325	0	5582848	/storage/nf-core/exec/nextflow_workflow_tracer/work/34/835df1574b97a3c22171bbd67b5901	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (OSMOTIC_STRESS_T0_PE_REP1)
120	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	121.8	3178496	2473726	5434	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/0f/40c697fabf27f2cfec1007b0877892	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE_REP1)
121	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	119.0	3215360	143664	5269	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/16/b247764748290e6cf5be93d7f111ef	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE_REP1)
125	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT	0	174.0	31694848	4283552	4803359	0	4808704	/storage/nf-core/exec/nextflow_workflow_tracer/work/c0/a1d9a42907bc60d341838087122cba	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (OSMOTIC_STRESS_T0_PE_REP2)
123	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	0	118.3	7544832	2477836	32486	0	36864	/storage/nf-core/exec/nextflow_workflow_tracer/work/3d/7b41bb53ee55704cc50968cdc4e912	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE_REP1)
126	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_INDEX	0	130.4	6877184	5619066	14564	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/01/805df18a4b7fc74a5a561144fb4456	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_INDEX (OSMOTIC_STRESS_T150_SE_REP1)
129	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	153.2	3231744	2051191	5434	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/a0/00063f411412cfb629bd6824b860b7	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE_REP2)
130	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	106.7	3313664	144435	5268	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/eb/009b6c57a7768cdce2e9aa0f48682f	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE_REP2)
124	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	457.1	13692928	10234036	3077231	0	3133440	/storage/nf-core/exec/nextflow_workflow_tracer/work/bd/614d8003a9567ea3b32406942b5168	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE_REP1)
99	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS	3000	856.2	181440512	64161128	772251	0	1048576	/storage/nf-core/exec/nextflow_workflow_tracer/work/81/ac07b4169bbef0b39d0755b286b24b	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T100_SE_REP1)
98	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS	3000	840.6	132403200	63728368	772002	0	1134592	/storage/nf-core/exec/nextflow_workflow_tracer/work/b7/01c422d9538ed5c606d7569293f767	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T100_SE_REP2)
128	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT	1000	203.6	29519872	11588595	13795821	0	13803520	/storage/nf-core/exec/nextflow_workflow_tracer/work/12/7ac50861b688efeb2a40cba28b7891	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (OSMOTIC_STRESS_T15_PE_REP1)
132	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	0	277.9	14446592	9189000	2370155	0	2416640	/storage/nf-core/exec/nextflow_workflow_tracer/work/2b/271aa46e2cd9bf933fb9104350d10f	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE_REP2)
134	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS	1000	100.3	15233024	6645844	5522593	0	5537792	/storage/nf-core/exec/nextflow_workflow_tracer/work/f1/ed8f5cfb58a26729df2350a4e3788c	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (OSMOTIC_STRESS_T0_PE_REP1)
131	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	0	112.4	7553024	2055301	32672	0	36864	/storage/nf-core/exec/nextflow_workflow_tracer/work/ab/5274f2c667f6a3b89f9a5009cabd6d	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE_REP2)
136	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS	0	100.3	15208448	5871878	4718997	0	4734976	/storage/nf-core/exec/nextflow_workflow_tracer/work/18/c3f7a57d56f61626be7462e5dab6e4	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (OSMOTIC_STRESS_T0_PE_REP2)
143	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	129.7	6971392	5619197	5438	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/6c/5e4b6df890b0530a14a612a9509029	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T150_SE_REP1)
127	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS	3000	859.8	206974976	67300157	772375	0	1220608	/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/caeaf0597fe8fbe7ba39b543296e0c	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T150_SE_REP1)
122	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT	6000	101.2	1216868352	46550347	485630	0	434176	/storage/nf-core/exec/nextflow_workflow_tracer/work/08/60b9f9197af86fddd9afa8d26a66a6	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T100_SE_REP1)
135	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	0	97.5	11898880	4386131	3900417	0	3919872	/storage/nf-core/exec/nextflow_workflow_tracer/work/e9/3bbe2e1797d5d2ec21cdd9aba18f91	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE_REP1)
141	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	161.3	3227648	139447	5273	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/1b/c7e1e2de1e4bd5dc14ca81e0165da8	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T150_SE_REP1)
145	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	238.2	14200832	16958288	6841787	0	6897664	/storage/nf-core/exec/nextflow_workflow_tracer/work/4c/92f9275368c0f4d48fefef4fac9fe4	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T150_SE_REP1)
140	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE	0	137.3	17059840	8335840	3357914	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/26/ab72edf677f5504780b08e639632b9	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T100_SE_REP1)
146	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS	1000	103.0	15212544	14864344	13699981	0	13725696	/storage/nf-core/exec/nextflow_workflow_tracer/work/9e/6ea4e439d9c22294aa0a697b2f9d0a	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (OSMOTIC_STRESS_T15_PE_REP1)
148	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV	660	139.0	10207232	148540177	262459	0	262144	/storage/nf-core/exec/nextflow_workflow_tracer/work/4b/80336fb5ed98cc3faadda05d3c6f51	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T100_SE_REP2)
149	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE	0	125.6	17199104	6823790	2715178	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/8a/6ff354b968792e01b153321df46cb1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T100_SE_REP2)
150	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT	1000	203.9	28581888	5631885	4753423	0	4759552	/storage/nf-core/exec/nextflow_workflow_tracer/work/80/6b235ba8040d2ff53070318a670aa0	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T0_PE_REP1)
142	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	0	124.8	7540736	5623308	34000	0	40960	/storage/nf-core/exec/nextflow_workflow_tracer/work/86/5eadee90b9859f9a7b9889dcdb724a	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T150_SE_REP1)
147	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	3000	100.9	234622976	58043738	6222863	0	6254592	/storage/nf-core/exec/nextflow_workflow_tracer/work/2b/da1fa379b293127b305fbb2c17231f	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE_REP2)
138	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV	659	135.7	10145792	149310836	290768	0	290816	/storage/nf-core/exec/nextflow_workflow_tracer/work/3b/5115744a6184b100c8e0769215d9ba	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T100_SE_REP1)
137	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	3000	100.8	325750784	58259393	6391455	0	6430720	/storage/nf-core/exec/nextflow_workflow_tracer/work/4c/a2b5721e1c988464edfb1398f93b50	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE_REP1)
153	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	1000	100.5	28397568	10528492	9894186	0	9936896	/storage/nf-core/exec/nextflow_workflow_tracer/work/19/78f07a292a4bbeeb47ca8a52157dce	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T150_SE_REP1)
133	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT	5000	102.2	806559744	47028711	478840	0	434176	/storage/nf-core/exec/nextflow_workflow_tracer/work/f1/f6a216d637848bca545240fc72480e	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T100_SE_REP2)
139	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	0	100.0	14028800	3541927	3057078	0	3121152	/storage/nf-core/exec/nextflow_workflow_tracer/work/59/7ca82e7f627101735091383e2b80b1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE_REP2)
151	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT	0	195.5	34332672	4828287	4042289	0	4046848	/storage/nf-core/exec/nextflow_workflow_tracer/work/31/ef26834b95a05f46a219180c476168	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T0_PE_REP2)
152	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	0	105.4	10174464	5916455	628364	0	638976	/storage/nf-core/exec/nextflow_workflow_tracer/work/99/0b6a98b61ce880af184d490dd323b4	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE_REP1)
155	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE	1000	127.6	9805824	19527179	8206170	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/ef3bf40f6170a591db9c8149c80704	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T150_SE_REP1)
157	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	10	117.1	3170304	292758	91834	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/75/e8781245848c7bf6cb48d790175f18	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP1)
158	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT	0	213.5	37183488	13809271	11180241	0	11190272	/storage/nf-core/exec/nextflow_workflow_tracer/work/c9/c1280ea546e8886964189ffc037500	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (OSMOTIC_STRESS_T15_PE_REP1)
159	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	11	109.1	0	244274	67592	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/ec/128e366cfc319460954ac56794720d	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE_REP2)
160	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX	0	143.8	6852608	4861682	15099	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/50/3dee8e0c9b7ea98261cf044793aa8c	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP1)
144	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT	5000	101.9	898174976	46232953	447995	0	434176	/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/748adf1595ad8699442d490954d470	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T150_SE_REP1)
163	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	1000	98.1	10305536	14907104	1303159	0	1310720	/storage/nf-core/exec/nextflow_workflow_tracer/work/75/6ed5e3b53bd1d1fe81a1b8b5eda828	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T150_SE_REP1)
156	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV	872	136.9	9822208	189900753	351271	0	352256	/storage/nf-core/exec/nextflow_workflow_tracer/work/fb/069d8e03852e93a7615c5fc2d1f53f	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T150_SE_REP1)
162	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	0	109.3	10153984	4651445	527677	0	536576	/storage/nf-core/exec/nextflow_workflow_tracer/work/b9/421513e1c11f46906b912df51cfbc9	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T100_SE_REP2)
154	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	3000	101.0	225492992	58722480	6752166	0	6782976	/storage/nf-core/exec/nextflow_workflow_tracer/work/db/57b21548306c9924a1681a4c79c9a5	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T150_SE_REP1)
164	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX	0	80.5	6909952	4150549	16634	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/52/e1f0ac2e7e7ee10a7dc313b8071770	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE_REP2)
168	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	21	55.5	3104768	397046	143979	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/b5/12c585dfa51492074304b754f9ae2b	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T150_SE_REP1)
169	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX	0	143.7	6995968	11288409	15180	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/34/abe202ab591a3d16e1eaf36060bd30	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (OSMOTIC_STRESS_T15_PE_REP1)
174	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	283.4	13537280	13465137	4127361	0	4182016	/storage/nf-core/exec/nextflow_workflow_tracer/work/49/3da0306a1ac9ffd2a839487bb9e4e1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE_REP1)
172	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE	3000	165.2	186355712	27460091	9542486	0	9773056	/storage/nf-core/exec/nextflow_workflow_tracer/work/66/64f005181c761d802d41167e0f4f6d	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE (OSMOTIC_STRESS_T0_PE)
171	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE	3000	190.4	146276352	22977993	5036590	0	5251072	/storage/nf-core/exec/nextflow_workflow_tracer/work/33/d8a59e70b51b86daa93da450e3c662	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_REPLICATE (OSMOTIC_STRESS_T100_SE)
173	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT	6000	101.2	993759232	47210322	422231	0	434176	/storage/nf-core/exec/nextflow_workflow_tracer/work/44/ed6483536a0e3ec4fce6e844b8d696	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T0_PE_REP1)
161	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS	4000	688.3	190750720	72797871	852764	0	1257472	/storage/nf-core/exec/nextflow_workflow_tracer/work/69/f13369e253ed5a6e64137ec26c132e	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP1)
165	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS	4000	580.5	185507840	72087601	860790	0	1134592	/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/a2223dccb52c4b440b4c1c44f59471	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T0_PE_REP2)
170	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS	5000	547.9	148512768	79225426	860731	0	1413120	/storage/nf-core/exec/nextflow_workflow_tracer/work/77/f58fa2f28f71f580a69f3696929329	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (OSMOTIC_STRESS_T15_PE_REP1)
183	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	123.5	7024640	4861815	5507	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/e4/4dcfec7569bf072bc68557ca62f9b3	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T0_PE_REP1)
187	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	141.8	6942720	4150681	5507	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/47/762b714e40280c357ea945c58a266c	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T0_PE_REP2)
190	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	114.3	3317760	129130	5330	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/db/06c74b54cd1f095144ea54700acdd8	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T15_PE_REP1)
